,time,latitude,longitude
2725,2018-01-22 20:36:16.000,-274310567,-484497283
2726,2018-01-22 20:38:31.506,-274311234,-484498720
2727,2018-01-22 20:42:31.527,-274311267,-484498811
2728,2018-01-22 20:44:13.537,-274311310,-484498819
2729,2018-01-22 20:44:31.231,-274311325,-484498796
2730,2018-01-22 20:46:31.508,-274311234,-484498720
2731,2018-01-22 20:48:31.527,-274311229,-484498541
2732,2018-01-22 20:50:31.537,-274311326,-484498699
2733,2018-01-22 20:53:12.376,-274311234,-484498720
2734,2018-01-22 20:56:20.011,-274311280,-484498822
2735,2018-01-22 21:00:27.938,-274311279,-484498819
2736,2018-01-22 21:03:26.855,-274311234,-484498720
2737,2018-01-22 21:03:27.483,-274311238,-484498754
2738,2018-01-22 21:10:53.175,-274311056,-484498781
2739,2018-01-22 21:16:07.321,-274312421,-484517129
2740,2018-01-22 21:19:34.906,-274291308,-484492153
2741,2018-01-22 21:21:35.942,-274291308,-484492153
2742,2018-01-22 21:23:37.108,-274279246,-484492153
2743,2018-01-22 21:25:40.777,-274279246,-484492153
2744,2018-01-22 21:27:40.802,-274279246,-484492153
2745,2018-01-22 21:28:22.992,-274311063,-484498812
2746,2018-01-22 21:29:07.924,-274257002,-484464056
2747,2018-01-22 21:29:26.258,-274311063,-484498812
2748,2018-01-22 21:34:24.472,-274279246,-484492153
2749,2018-01-22 21:36:24.510,-274279246,-484492153
2750,2018-01-22 21:38:25.570,-274279246,-484492153
2751,2018-01-22 21:40:25.633,-274279246,-484492153
2752,2018-01-22 21:42:28.410,-274279246,-484492153
2753,2018-01-22 21:42:34.649,-274311315,-484498744
2754,2018-01-22 21:44:29.855,-274311296,-484498865
2755,2018-01-22 21:46:39.012,-274311275,-484498795
2756,2018-01-22 21:54:19.213,-274311264,-484498725
2757,2018-01-22 21:57:42.480,-274311297,-484498836
2758,2018-01-22 22:03:16.667,-274311467,-484498663
2759,2018-01-22 22:06:13.353,-274311264,-484498749
2760,2018-01-22 22:08:24.225,-274291308,-484492153
2761,2018-01-22 22:12:44.426,-274311250,-484498792
2762,2018-01-22 22:24:00.698,-274291308,-484492153
2763,2018-01-22 22:26:06.531,-274311269,-484498716
2764,2018-01-22 22:32:36.491,-274291308,-484492153
2765,2018-01-22 22:34:37.551,-274291308,-484492153
2766,2018-01-22 22:42:55.166,-274279246,-484492153
2767,2018-01-22 22:59:42.643,-274291308,-484492153
2768,2018-01-22 23:03:51.706,-274311234,-484498720
2769,2018-01-22 23:07:29.360,-274311086,-484498751
2770,2018-01-22 23:08:08.371,-274292061,-484485909
2771,2018-01-22 23:09:57.337,-274311651,-484498786
2772,2018-01-22 23:14:30.690,-274311277,-484498818
2773,2018-01-22 23:16:25.847,-274311303,-484498786
2774,2018-01-22 23:18:39.507,-274311234,-484498720
2775,2018-01-22 23:20:29.258,-274311316,-484498857
2776,2018-01-22 23:20:44.223,-274311300,-484498846
2777,2018-01-22 23:29:42.257,-274311234,-484498720
2778,2018-01-22 23:33:15.331,-274311234,-484498720
2779,2018-01-22 23:34:08.278,-274376249,-484561629
2780,2018-01-22 23:34:14.678,-274311234,-484498720
2781,2018-01-22 23:38:11.512,-274311234,-484498720
2782,2018-01-22 23:38:29.659,-274311532,-484498810
2783,2018-01-22 23:44:54.306,-274311234,-484498720
2784,2018-01-22 23:46:15.788,-274311244,-484498787
2785,2018-01-22 23:46:37.861,-274312250,-484496117
2786,2018-01-22 23:46:39.000,-274313117,-484495767
2787,2018-01-22 23:46:55.000,-274313250,-484495633
2788,2018-01-22 23:47:10.000,-274312417,-484495933
2789,2018-01-22 23:47:14.393,-274312250,-484496117
2790,2018-01-22 23:47:24.614,-274311242,-484498771
2791,2018-01-22 23:47:47.000,-274312533,-484497950
2792,2018-01-22 23:50:11.335,-274311234,-484498720
2793,2018-01-22 23:51:01.530,-274311234,-484498720
2794,2018-01-22 23:52:13.039,-274311234,-484498720
2795,2018-01-24 04:07:26.333,-274311141,-484498400
2796,2018-01-24 12:17:28.870,-274246821,-484435960
2797,2018-01-24 12:17:40.000,-274312567,-484499467
2798,2018-01-24 12:17:55.000,-274313650,-484497983
2799,2018-01-24 12:18:11.000,-274312383,-484498533
2800,2018-01-24 12:20:13.332,-274312383,-484498533
2801,2018-01-24 12:22:23.457,-274292061,-484485909
2802,2018-01-24 12:24:24.235,-274257002,-484464056
2803,2018-01-24 12:26:34.259,-274257002,-484464056
2804,2018-01-24 12:27:54.382,-274257002,-484464056
2805,2018-01-24 18:52:08.227,-274273924,-484452543
2806,2018-01-24 18:52:15.000,-274272717,-484575683
2807,2018-01-24 18:52:30.000,-274272467,-484576117
2808,2018-01-24 18:53:54.207,-274272450,-484576117
2809,2018-01-24 18:54:54.237,-274272450,-484576117
2810,2018-01-24 18:55:54.243,-274272450,-484576117
2811,2018-01-24 18:56:54.254,-274272450,-484576117
2812,2018-01-24 18:57:55.388,-274272450,-484576117
2813,2018-01-24 18:58:55.408,-274306401,-484617046
2814,2018-01-24 18:59:55.417,-274306401,-484617046
2815,2018-01-24 19:02:02.239,-274270963,-484585820
2816,2018-01-24 19:04:02.246,-274291697,-484601433
2817,2018-01-24 19:06:02.250,-273970524,-484264296
2818,2018-01-24 19:08:02.286,-274274357,-484620168
2819,2018-01-24 19:10:02.284,-274274357,-484620168
2820,2018-01-24 19:12:02.310,-274331272,-484535862
2821,2018-01-24 19:14:02.320,-274331272,-484535862
2822,2018-01-24 19:16:02.365,-274316572,-484545229
2823,2018-01-24 19:17:12.702,-274331272,-484535862
2824,2018-01-24 19:17:18.000,-274291567,-484574450
2825,2018-01-24 19:17:34.000,-274292933,-484574333
2826,2018-01-24 19:17:49.000,-274294100,-484574500
2827,2018-01-24 19:18:05.000,-274295917,-484574550
2828,2018-01-24 19:19:23.233,-274296133,-484574600
2829,2018-01-24 19:20:18.211,-274296133,-484574600
2830,2018-01-24 19:20:24.000,-274301467,-484580700
2831,2018-01-24 19:21:38.750,-274301800,-484580683
2832,2018-01-24 19:22:36.824,-274301800,-484580683
2833,2018-01-24 19:23:20.639,-274301800,-484580683
2834,2018-01-24 19:23:39.225,-274301800,-484580683
2835,2018-01-24 19:23:56.375,-274301800,-484580683
2836,2018-01-24 19:24:02.000,-274308700,-484581883
2837,2018-01-24 19:24:18.000,-274310500,-484581767
2838,2018-01-24 19:25:11.881,-274331272,-484535862
2839,2018-01-24 19:25:18.000,-274311467,-484581233
2840,2018-01-24 19:26:40.473,-274312083,-484581333
2841,2018-01-24 19:26:55.544,-274317100,-484581233
2842,2018-01-24 19:27:53.827,-274317100,-484581233
2843,2018-01-24 19:29:04.448,-274317100,-484581233
2844,2018-01-24 19:30:05.578,-274317100,-484581233
2845,2018-01-24 19:31:05.587,-274331272,-484535862
2846,2018-01-24 19:32:05.633,-274331272,-484535862
2847,2018-01-24 19:33:05.723,-274331272,-484535862
2848,2018-01-24 19:33:32.735,-274348991,-484551473
2849,2018-01-24 19:33:51.235,-274546894,-484573330
2850,2018-01-24 19:33:57.000,-274324150,-484580233
2851,2018-01-24 19:36:10.847,-274320722,-484573330
2852,2018-01-24 19:38:20.973,-274338817,-484573330
2853,2018-01-24 19:40:21.149,-274344470,-484563963
2854,2018-01-24 19:42:31.127,-274344470,-484563963
2855,2018-01-24 19:44:31.388,-274341454,-484563963
2856,2018-01-24 19:46:08.906,-274341454,-484563963
2857,2018-01-24 19:48:23.530,-274310533,-484495275
2858,2018-01-24 19:50:24.237,-274309027,-484507763
2859,2018-01-24 19:52:24.256,-274292061,-484485909
2860,2018-01-24 19:54:24.329,-274292061,-484485909
2861,2018-01-24 19:56:24.367,-274310912,-484504641
2862,2018-01-24 19:58:24.719,-274292061,-484485909
2863,2018-01-24 20:00:24.739,-274292061,-484485909
2864,2018-01-24 20:02:24.737,-274257002,-484464056
2865,2018-01-24 20:04:24.766,-274292061,-484485909
2866,2018-01-24 20:06:26.753,-274257002,-484464056
2867,2018-01-24 20:08:26.805,-274292061,-484485909
2868,2018-01-24 20:10:26.913,-274257002,-484464056
2869,2018-01-24 20:13:14.366,-274292061,-484485909
2870,2018-01-24 20:15:24.811,-274257002,-484464056
2871,2018-01-24 20:17:25.278,-274257002,-484464056
2872,2018-01-24 20:19:25.707,-274246821,-484435960
2873,2018-01-24 20:21:35.815,-274292061,-484485909
2874,2018-01-24 20:23:40.982,-274257002,-484464056
2875,2018-01-24 20:25:50.549,-274257002,-484464056
2876,2018-01-24 20:27:51.234,-274257002,-484464056
2877,2018-01-24 20:29:51.264,-274257002,-484464056
2878,2018-01-24 20:32:06.306,-274257002,-484464056
2879,2018-01-24 20:34:06.366,-274279246,-484492153
2880,2018-01-24 20:36:06.379,-274292061,-484485909
2881,2018-01-24 20:38:21.350,-274292061,-484485909
2882,2018-01-24 20:40:21.848,-274292061,-484485909
2883,2018-01-24 20:42:32.014,-274292061,-484485909
2884,2018-01-24 20:52:38.160,-274246821,-484435960
2885,2018-01-24 20:55:23.386,-274292061,-484485909
2886,2018-01-24 20:57:23.416,-274292061,-484485909
2887,2018-01-24 20:59:23.415,-274292061,-484485909
2888,2018-01-24 21:01:23.487,-274246821,-484435960
2889,2018-01-24 21:07:26.041,-274292061,-484485909
2890,2018-01-24 21:11:05.386,-274292061,-484485909
2891,2018-01-24 21:13:05.407,-274292061,-484485909
2892,2018-01-24 21:15:07.256,-274292061,-484485909
2893,2018-01-24 21:17:07.255,-274257002,-484464056
2894,2018-01-24 21:19:07.271,-274257002,-484464056
2895,2018-01-24 21:21:07.310,-274257002,-484464056
2896,2018-01-24 21:23:12.073,-274257002,-484464056
2897,2018-01-24 21:24:08.461,-274257002,-484464056
2898,2018-01-24 21:26:32.467,-274257002,-484464056
2899,2018-01-24 21:28:32.467,-274257002,-484464056
2900,2018-01-24 21:30:34.267,-274257002,-484464056
2901,2018-01-24 21:32:34.297,-274292061,-484485909
2902,2018-01-24 21:33:03.138,-274292061,-484485909
2903,2018-01-24 21:33:53.936,-274246821,-484435960
2904,2018-01-24 21:35:45.144,-274292061,-484485909
2905,2018-01-24 21:37:16.869,-274292061,-484485909
2906,2018-01-24 21:37:36.045,-274257002,-484464056
2907,2018-01-24 21:39:37.243,-274257002,-484464056
2908,2018-01-24 21:41:38.238,-274279246,-484492153
2909,2018-01-24 21:43:38.245,-274292061,-484485909
2910,2018-01-24 21:45:38.251,-274292061,-484485909
2911,2018-01-24 21:47:39.676,-274246821,-484435960
2912,2018-01-24 21:48:18.600,-274257002,-484464056
2913,2018-01-24 21:48:39.679,-274257002,-484464056
2914,2018-01-24 21:51:28.851,-274292061,-484485909
2915,2018-01-24 21:53:39.266,-274292061,-484485909
2916,2018-01-24 21:56:41.634,-274292061,-484485909
2917,2018-01-24 21:58:42.904,-274246821,-484435960
2918,2018-01-24 22:00:42.912,-274292061,-484485909
2919,2018-01-24 22:04:09.423,-274292061,-484485909
2920,2018-01-24 22:06:14.457,-274292061,-484485909
2921,2018-01-24 22:08:14.489,-274246821,-484435960
2922,2018-01-24 22:10:14.484,-274292061,-484485909
2923,2018-01-24 22:12:16.243,-274292061,-484485909
2924,2018-01-24 22:15:06.691,-274292061,-484485909
2925,2018-01-24 22:17:14.245,-274292061,-484485909
2926,2018-01-24 22:19:14.243,-274292061,-484485909
2927,2018-01-24 22:21:15.249,-274292061,-484485909
2928,2018-01-24 22:23:16.235,-274292061,-484485909
2929,2018-01-24 22:25:16.239,-274292061,-484485909
2930,2018-01-24 22:31:30.643,-274292061,-484485909
2931,2018-01-25 14:40:41.036,-274292061,-484485909
2932,2018-01-25 14:41:10.000,-274312917,-484509033
2933,2018-01-28 00:26:31.352,-274495790,-484232751
2934,2018-01-28 00:26:51.000,-274497817,-484235850
2935,2018-01-29 11:18:10.338,-274247369,-484465217
2936,2018-01-29 11:18:28.823,-274310694,-484498925
2937,2018-01-29 11:18:44.000,-274310533,-484499233
2938,2018-01-29 11:19:00.000,-274310633,-484498583
2939,2018-01-29 11:19:16.000,-274310600,-484498433
2940,2018-01-29 11:19:31.000,-274310733,-484498483
2941,2018-01-29 11:19:47.000,-274310533,-484498267
2942,2018-01-29 11:20:02.000,-274310433,-484498883
2943,2018-01-29 11:20:18.000,-274314667,-484498550
2944,2018-01-29 11:20:33.000,-274322167,-484497917
2945,2018-01-29 11:20:48.000,-274322167,-484498250
2946,2018-01-29 11:21:04.000,-274322483,-484498767
2947,2018-01-29 11:21:19.000,-274321167,-484491567
2948,2018-01-29 11:21:35.000,-274315267,-484470900
2949,2018-01-29 11:21:50.000,-274305567,-484454500
2950,2018-01-29 11:22:06.000,-274293367,-484439300
2951,2018-01-29 11:22:21.000,-274280983,-484424250
2952,2018-01-29 11:22:37.000,-274266817,-484406750
2953,2018-01-29 11:22:53.000,-274252800,-484389783
2954,2018-01-29 11:23:09.000,-274241933,-484376417
2955,2018-01-29 11:23:24.000,-274231050,-484362833
2956,2018-01-29 11:23:40.000,-274223150,-484352383
2957,2018-01-29 11:23:56.000,-274213433,-484340800
2958,2018-01-29 11:24:12.000,-274212433,-484334583
2959,2018-01-29 11:24:28.000,-274213833,-484330083
2960,2018-01-29 11:24:43.000,-274217400,-484320300
2961,2018-01-29 11:24:58.000,-274222433,-484307283
2962,2018-01-29 11:25:13.000,-274231733,-484297083
2963,2018-01-29 11:25:29.000,-274241300,-484280733
2964,2018-01-29 11:25:45.000,-274246300,-484268633
2965,2018-01-29 11:26:00.000,-274252600,-484260733
2966,2018-01-29 11:26:15.000,-274256767,-484248833
2967,2018-01-29 11:26:31.000,-274266267,-484241350
2968,2018-01-29 11:26:46.000,-274273867,-484235067
2969,2018-01-29 11:27:02.000,-274282833,-484228867
2970,2018-01-29 11:27:18.000,-274295867,-484224650
2971,2018-01-29 11:27:34.000,-274307133,-484225500
2972,2018-01-29 11:27:50.000,-274317933,-484226533
2973,2018-01-29 11:28:06.000,-274330200,-484223717
2974,2018-01-29 11:28:21.000,-274338750,-484220183
2975,2018-01-29 19:02:03.608,-274480781,-484316777
2976,2018-01-29 19:02:06.000,-274490150,-484238200
2977,2018-01-29 19:02:22.000,-274477233,-484240817
2978,2018-01-29 19:02:38.000,-274473267,-484241883
2979,2018-01-29 19:02:54.000,-274473750,-484247200
2980,2018-01-29 19:03:10.000,-274474900,-484268067
2981,2018-01-29 19:03:25.000,-274476550,-484281250
2982,2018-01-29 19:03:41.000,-274478783,-484299367
2983,2018-01-29 19:03:56.000,-274479067,-484313767
2984,2018-01-29 19:04:12.000,-274478667,-484316583
2985,2018-01-29 19:04:27.000,-274478533,-484315850
2986,2018-01-29 19:04:43.000,-274478267,-484313967
2987,2018-01-29 19:04:59.000,-274479167,-484314783
2988,2018-01-29 19:05:15.000,-274478600,-484317000
2989,2018-01-29 19:05:31.000,-274477650,-484314283
2990,2018-01-29 19:05:46.000,-274478167,-484314850
2991,2018-01-29 19:06:02.000,-274478433,-484316600
2992,2018-01-29 19:06:17.000,-274477900,-484315533
2993,2018-01-29 19:06:33.000,-274477300,-484314750
2994,2018-01-29 19:06:48.000,-274477117,-484316283
2995,2018-01-29 19:07:03.000,-274476617,-484316533
2996,2018-01-29 19:07:19.000,-274477450,-484316100
2997,2018-01-29 19:07:35.000,-274477700,-484314100
2998,2018-01-29 19:07:51.000,-274477783,-484313300
2999,2018-01-29 19:08:07.000,-274477583,-484316417
3000,2018-01-29 19:08:23.000,-274481633,-484323450
3001,2018-01-29 19:08:39.000,-274483517,-484347200
3002,2018-01-29 19:08:55.000,-274491067,-484373450
3003,2018-01-29 19:09:11.000,-274506250,-484398683
3004,2018-01-29 19:09:26.000,-274512633,-484428550
3005,2018-01-29 19:09:41.000,-274517800,-484459117
3006,2018-01-29 19:09:57.000,-274522967,-484491033
3007,2018-01-29 19:10:12.000,-274526467,-484521200
3008,2018-01-29 19:10:27.000,-274528450,-484551850
3009,2018-01-29 19:10:42.000,-274527967,-484566967
3010,2018-01-29 19:10:58.000,-274512250,-484572883
3011,2018-01-31 17:11:44.291,-274311253,-484496664
3012,2018-01-31 17:13:45.187,-274292061,-484485909
3013,2018-01-31 17:14:00.513,-274251724,-484457812
3014,2018-01-31 17:15:23.499,-274311366,-484496335
3015,2018-01-31 17:16:05.575,-274311505,-484496954
3016,2018-01-31 17:16:27.430,-274311620,-484497278
3017,2018-01-31 17:19:53.116,-274310872,-484497023
3018,2018-01-31 17:20:22.996,-274312334,-484496661
3019,2018-01-31 17:22:22.997,-274310834,-484497743
3020,2018-01-31 17:24:24.714,-274292061,-484485909
3021,2018-01-31 17:24:24.715,-274310802,-484498309
3022,2018-01-31 17:26:25.055,-274310802,-484498309
3023,2018-01-31 17:28:35.036,-274311398,-484498586
3024,2018-01-31 17:30:35.913,-274292061,-484485909
3025,2018-01-31 17:32:46.117,-274311423,-484498681
3026,2018-01-31 17:34:57.066,-274303242,-484498158
3027,2018-01-31 17:36:57.052,-274292061,-484485909
3028,2018-01-31 17:38:58.302,-274292061,-484485909
3029,2018-01-31 17:40:58.316,-274292061,-484485909
3030,2018-01-31 17:43:06.233,-274266481,-484500681
3031,2018-01-31 17:45:06.205,-274278115,-484489031
3032,2018-01-31 17:47:07.407,-274265063,-484507091
3033,2018-01-31 17:49:07.786,-274265063,-484507091
3034,2018-01-31 17:49:28.116,-274266318,-484509442
3035,2018-01-31 17:51:18.066,-274266798,-484513953
3036,2018-01-31 17:53:22.855,-274251336,-484398502
3037,2018-01-31 17:55:24.137,-274271138,-484528983
3038,2018-01-31 17:57:42.043,-274271138,-484528983
3039,2018-01-31 17:59:34.335,-274272694,-484554923
3040,2018-01-31 18:01:44.354,-274272694,-484554923
3041,2018-01-31 18:03:45.074,-274272047,-484556961
3042,2018-01-31 18:05:45.061,-274272047,-484556961
3043,2018-01-31 18:07:45.066,-274273119,-484559438
3044,2018-01-31 18:09:45.167,-274273119,-484559438
3045,2018-01-31 18:11:45.226,-274272381,-484559640
3046,2018-01-31 18:13:45.242,-274272381,-484559640
3047,2018-01-31 18:15:44.043,-274272574,-484558489
3048,2018-01-31 18:17:11.752,-274272798,-484560339
3049,2018-01-31 18:19:23.279,-274271121,-484560313
3050,2018-01-31 18:19:48.058,-274272381,-484559359
3051,2018-01-31 18:20:23.994,-274271761,-484559556
3052,2018-01-31 18:21:14.692,-274272413,-484559544
3053,2018-01-31 18:21:27.000,-274271117,-484558733
3054,2018-01-31 18:21:43.000,-274270883,-484559217
3055,2018-01-31 18:23:03.504,-274272377,-484559179
3056,2018-01-31 18:25:07.282,-274272540,-484558616
3057,2018-01-31 18:26:07.313,-274272745,-484559922
3058,2018-01-31 18:27:06.464,-274272882,-484559528
3059,2018-01-31 18:28:06.588,-274271292,-484560411
3060,2018-01-31 18:29:36.974,-274272543,-484558568
3061,2018-01-31 18:31:57.584,-274272577,-484558580
3062,2018-01-31 18:32:22.327,-274272451,-484559635
3063,2018-01-31 18:32:42.000,-274270983,-484559183
3064,2018-01-31 18:32:58.000,-274271217,-484559117
3065,2018-01-31 18:33:14.000,-274271217,-484559117
3066,2018-01-31 18:33:29.000,-274271217,-484559117
3067,2018-01-31 18:33:44.000,-274271217,-484559117
3068,2018-01-31 18:34:00.000,-274271217,-484559117
3069,2018-01-31 18:34:16.000,-274271217,-484559117
3070,2018-01-31 18:34:31.000,-274271217,-484559117
3071,2018-01-31 18:34:47.000,-274271050,-484559350
3072,2018-01-31 18:35:02.000,-274271067,-484559333
3073,2018-01-31 18:35:18.000,-274271067,-484559333
3074,2018-01-31 18:35:33.000,-274271067,-484559333
3075,2018-01-31 18:35:49.000,-274271117,-484559233
3076,2018-01-31 18:36:05.000,-274271017,-484559200
3077,2018-01-31 18:36:33.000,-274270950,-484559983
3078,2018-01-31 18:36:49.000,-274271117,-484559233
3079,2018-01-31 18:37:04.000,-274271117,-484559133
3080,2018-01-31 18:37:19.000,-274270967,-484559033
3081,2018-01-31 18:37:35.000,-274270900,-484559233
3082,2018-01-31 18:37:50.000,-274271917,-484558900
3083,2018-01-31 18:38:15.000,-274270917,-484558950
3084,2018-01-31 18:38:31.000,-274271150,-484559233
3085,2018-01-31 18:38:47.000,-274271033,-484559183
3086,2018-01-31 18:39:03.000,-274271033,-484559233
3087,2018-01-31 18:39:18.000,-274271200,-484559300
3088,2018-01-31 18:39:33.000,-274271117,-484559400
3089,2018-01-31 18:39:49.000,-274270800,-484559267
3090,2018-01-31 18:40:04.000,-274270833,-484559233
3091,2018-01-31 18:40:20.000,-274271033,-484559300
3092,2018-01-31 18:40:36.000,-274271133,-484559233
3093,2018-01-31 18:40:52.000,-274270967,-484559217
3094,2018-01-31 18:41:07.000,-274270850,-484559400
3095,2018-01-31 18:41:23.000,-274270917,-484559383
3096,2018-01-31 18:41:54.000,-274271200,-484559250
3097,2018-01-31 18:42:10.000,-274270850,-484559450
3098,2018-01-31 18:42:26.000,-274271017,-484559217
3099,2018-01-31 18:42:42.000,-274271017,-484559217
3100,2018-01-31 18:42:58.000,-274270933,-484559250
3101,2018-01-31 18:43:13.000,-274270933,-484559217
3102,2018-01-31 19:10:05.000,-274270700,-484557517
3103,2018-01-31 19:10:20.000,-274273267,-484552967
3104,2018-01-31 19:10:35.000,-274271517,-484557800
3105,2018-01-31 19:10:51.000,-274270983,-484559383
3106,2018-01-31 19:11:07.000,-274270733,-484558750
3107,2018-01-31 19:11:23.000,-274270700,-484558850
3108,2018-01-31 19:11:38.000,-274270783,-484559550
